group,time,pulserate,systolicbloodpressure,diastolicbloodpressure,quaternion,euler,acceleration
7,2019-03-08T20:48:00.553Z,90,114,68,"[0.649713933467865, -0.6675968170166016, -0.32365602254867554, 0.16562967002391815]","[97.55814361572266, 39.919857025146484, 16.42958641052246]","[-0.01830214262008667, -0.16340571641921997, 0.12544356286525726]"
7,2019-03-08T20:48:01.560Z,92,115,68,"[0.6037247776985168, -0.7589403986930847, -0.23069721460342407, 0.07940209656953812]","[106.37006378173828, 23.520570755004883, 16.101457595825195]","[-0.3809005618095398, -0.3468455374240875, 0.5870525240898132]"
7,2019-03-08T20:48:02.566Z,94,117,69,"[0.68233323097229, -0.6521958708763123, -0.30365726351737976, 0.12982434034347534]","[92.48008728027344, 35.71351623535156, 15.641966819763184]","[0.007691420614719391, -0.36733704805374146, 0.26665249466896057]"
7,2019-03-08T20:48:03.572Z,94,117,69,"[0.709398627281189, -0.5685451030731201, -0.30530866980552673, 0.28336673974990845]","[75.22740173339844, 49.05900573730469, -4.803852558135986]","[-0.14975017309188843, 0.4795600473880768, 0.21131254732608795]"
7,2019-03-08T20:48:04.578Z,94,117,69,"[0.7794221639633179, -0.4577758312225342, -0.3857267200946808, 0.18481720983982086]","[63.61177444458008, 50.39860534667969, 5.857271671295166]","[-0.05861463025212288, 0.2629179358482361, -0.1694508194923401]"
7,2019-03-08T20:48:05.584Z,94,117,69,"[0.8050568699836731, -0.37600937485694885, -0.44202685356140137, 0.12293392419815063]","[56.686893463134766, 53.529415130615234, 13.075364112854004]","[0.10350938886404037, 0.5428248047828674, -0.3150876760482788]"
7,2019-03-08T20:48:06.590Z,94,117,69,"[0.7645207047462463, -0.3510434925556183, -0.5367823243141174, -0.06435342133045197]","[73.6909408569336, 50.857730865478516, 48.84221649169922]","[0.40918511152267456, 0.08258618414402008, -0.23604367673397064]"
7,2019-03-08T20:48:07.595Z,94,117,69,"[0.6565372347831726, -0.3867524266242981, -0.6180402040481567, -0.19341081380844116]","[94.82919311523438, 41.447139739990234, 77.57821655273438]","[-0.1660025417804718, 0.15692703425884247, 0.267776221036911]"
7,2019-03-08T20:48:08.602Z,102,120,69,"[0.41098904609680176, -0.22795139253139496, -0.7422074675559998, -0.47775959968566895]","[102.91988372802734, 23.09560203552246, 127.36528778076172]","[-0.3834523558616638, -0.29033300280570984, 0.4984695613384247]"
7,2019-03-08T20:48:09.607Z,103,120,69,"[0.2669270634651184, 0.04893336072564125, -0.7298476099967957, -0.6274376511573792]","[94.5076904296875, 26.81026840209961, 162.826171875]","[-0.08406250178813934, -0.4305385947227478, 0.22505441308021545]"
7,2019-03-08T20:48:10.613Z,103,119,69,"[0.2010306864976883, 0.33231934905052185, -0.5217351913452148, -0.7595675587654114]","[70.39519500732422, 45.61106491088867, -176.60939025878906]","[0.20838823914527893, 0.14500033855438232, -0.14561067521572113]"
7,2019-03-08T20:48:11.620Z,104,119,69,"[0.059564657509326935, 0.3900344967842102, -0.5073843002319336, -0.7660850882530212]","[76.1014633178711, 41.150848388671875, -156.14431762695312]","[0.39549270272254944, -0.11049661040306091, -0.26121366024017334]"
7,2019-03-08T20:48:12.626Z,104,118,69,"[0.05982832610607147, 0.43594953417778015, -0.46215367317199707, -0.7699238061904907]","[73.70978546142578, 46.60175323486328, -153.1026153564453]","[0.4181440472602844, -0.04945719242095947, -0.13437533378601074]"
7,2019-03-08T20:48:13.631Z,104,117,68,"[0.03579439967870712, 0.4163290560245514, -0.49000951647758484, -0.7650356888771057]","[76.4791030883789, 42.22877502441406, -151.50692749023438]","[0.2692897319793701, -0.07406865060329437, -0.21300329267978668]"
7,2019-03-08T20:48:14.637Z,104,115,68,"[-0.028314661234617233, 0.4733637273311615, -0.4798124134540558, -0.7381768822669983]","[82.9121322631836, 42.19694519042969, -137.96517944335938]","[0.013028355315327644, 0.05358438938856125, -0.009685663506388664]"
7,2019-03-08T20:48:15.643Z,104,113,68,"[-0.0920867919921875, 0.4710613191127777, -0.4512039124965668, -0.7523539662361145]","[78.98573303222656, 38.734317779541016, -133.7321319580078]","[-0.25089770555496216, 0.25795334577560425, -0.034162845462560654]"
7,2019-03-08T20:48:16.650Z,104,113,68,"[-0.37605801224708557, 0.5964139103889465, -0.10984653979539871, -0.7005744576454163]","[66.30189514160156, 48.85506057739258, -90.5000228881836]","[0.07055699825286865, 0.2272043079137802, -0.0989331379532814]"
7,2019-03-08T20:48:17.656Z,104,113,68,"[-0.44747358560562134, 0.6334083080291748, -0.1305350810289383, -0.6176746487617493]","[77.34351348876953, 41.73287582397461, -74.22505187988281]","[-0.22557634115219116, 0.3870546519756317, 0.22147056460380554]"
7,2019-03-08T20:48:18.663Z,104,113,68,"[-0.4495953917503357, 0.6831319332122803, -0.1934424787759781, -0.5420099496841431]","[90.56871795654297, 34.512577056884766, -65.812744140625]","[0.5244734883308411, -0.7224251627922058, 0.06973575055599213]"
7,2019-03-08T20:48:19.669Z,104,113,68,"[-0.25868943333625793, 0.6499462723731995, -0.27847975492477417, -0.65810227394104]","[89.99696350097656, 45.34754943847656, -91.73670196533203]","[0.15070614218711853, -0.10531624406576157, 0.058514662086963654]"
7,2019-03-08T20:48:20.674Z,104,113,68,"[0.0687035545706749, 0.4290710389614105, -0.6326106190681458, -0.641078531742096]","[102.63420867919922, 39.573081970214844, -143.84291076660156]","[0.007071877364069223, 0.13976240158081055, 0.2173578292131424]"
7,2019-03-08T20:48:21.680Z,104,113,68,"[0.1589503139257431, 0.2811122238636017, -0.5765092968940735, -0.7505648732185364]","[77.13603973388672, 37.24747085571289, -173.83250427246094]","[0.052428506314754486, -0.44417130947113037, 0.04270920529961586]"
7,2019-03-08T20:48:22.685Z,104,113,68,"[-0.05526704713702202, 0.4473687410354614, -0.2938840389251709, -0.8428754210472107]","[51.915767669677734, 46.19237518310547, -149.04002380371094]","[-0.08205554634332657, 0.17348389327526093, -0.4010445773601532]"
7,2019-03-08T20:48:23.690Z,104,99,65,"[-0.37344425916671753, 0.40686655044555664, -0.6014695763587952, -0.5772637128829956]","[93.13129425048828, 1.1750973463058472, -112.95951843261719]","[0.025880709290504456, -0.2568029761314392, -0.04265882447361946]"
7,2019-03-08T20:48:24.696Z,105,99,65,"[-0.12390406429767609, 0.5950050950050354, -0.49022403359413147, -0.6247376203536987]","[103.94462585449219, 38.45962142944336, -109.4881591796875]","[0.13168412446975708, -0.002281107008457184, 0.33020392060279846]"
7,2019-03-08T20:48:25.701Z,105,99,65,"[-0.08677874505519867, 0.40151455998420715, -0.6700147390365601, -0.618333101272583]","[103.77783203125, 22.349384307861328, -135.75146484375]","[-0.12181509286165237, -0.3540632426738739, 0.3416818380355835]"
7,2019-03-08T20:48:26.708Z,105,100,65,"[-0.0314045250415802, 0.4877719581127167, -0.48212113976478577, -0.7270843386650085]","[85.36870574951172, 42.7672119140625, -135.34149169921875]","[-0.2558424770832062, 0.42661601305007935, 0.23046430945396423]"
7,2019-03-08T20:48:27.713Z,106,100,65,"[0.0682717114686966, 0.4306093752384186, -0.36470454931259155, -0.8227424621582031]","[56.145172119140625, 49.31978225708008, -161.97032165527344]","[0.11225604265928268, 0.45729079842567444, -0.2206955850124359]"
7,2019-03-08T20:48:28.718Z,106,101,65,"[-0.04822535067796707, 0.49736711382865906, -0.3311499357223511, -0.800399899482727]","[63.68183898925781, 49.83993911743164, -140.9153289794922]","[0.2799617350101471, 0.02221890166401863, -0.4446975886821747]"
7,2019-03-08T20:48:29.724Z,106,102,65,"[-0.3291330635547638, 0.5969988703727722, -0.14032024145126343, -0.7180349230766296]","[67.37198638916016, 49.90379333496094, -96.28668212890625]","[-0.05729753151535988, -0.04964187368750572, -0.264539510011673]"
7,2019-03-08T20:48:30.731Z,106,103,65,"[-0.45596519112586975, 0.7394096255302429, -0.05173999071121216, -0.4926380217075348]","[97.75798034667969, 42.948402404785156, -45.91354751586914]","[0.18344441056251526, 0.027100441977381706, 0.16163784265518188]"
7,2019-03-08T20:48:31.736Z,106,104,65,"[-0.5745363831520081, 0.7368118166923523, 0.05354725569486618, -0.3523479104042053]","[96.45482635498047, 35.503883361816406, -23.603862762451172]","[-0.14819349348545074, 0.03832189738750458, 0.4895017147064209]"
7,2019-03-08T20:48:32.741Z,106,105,66,"[-0.5420600175857544, 0.6740835905075073, 0.022522153332829475, -0.501273512840271]","[82.74105072021484, 44.4444465637207, -45.94444274902344]","[-0.07968509197235107, -0.27687180042266846, 0.4519199728965759]"
7,2019-03-08T20:48:33.747Z,105,104,65,"[-0.6475778818130493, 0.6389170289039612, 0.19097627699375153, -0.36872202157974243]","[80.84791564941406, 45.93159103393555, -19.61786460876465]","[0.2544696033000946, -0.2275909185409546, 0.19250914454460144]"
7,2019-03-08T20:48:34.753Z,105,103,65,"[-0.6082450747489929, 0.6675233840942383, 0.1331404596567154, -0.4083188474178314]","[84.04420471191406, 44.9985466003418, -26.812746047973633]","[-0.01906675659120083, 0.216238871216774, 0.5011738538742065]"
7,2019-03-08T20:48:35.757Z,105,102,65,"[-0.7454501390457153, 0.5541171431541443, 0.2539876401424408, -0.2697194814682007]","[69.55573272705078, 42.6550407409668, -9.441818237304688]","[-0.07603642344474792, 0.10894735902547836, -0.10992293059825897]"
7,2019-03-08T20:48:36.763Z,105,101,65,"[-0.7849158048629761, 0.3682204782962799, 0.49030551314353943, 0.08900290727615356]","[69.55481719970703, 44.76106262207031, 44.854087829589844]","[0.053879428654909134, 0.0011101393029093742, -0.16141006350517273]"
7,2019-03-08T20:48:37.769Z,105,101,65,"[-0.6502281427383423, 0.06396223604679108, 0.5935089588165283, 0.4699566960334778]","[65.85783386230469, 45.374515533447266, 102.01443481445312]","[0.18759793043136597, -0.08684907108545303, -0.1573849320411682]"
7,2019-03-08T20:48:38.776Z,105,101,65,"[-0.5948331356048584, 0.035636793822050095, 0.6411667466163635, 0.48353782296180725]","[75.18038177490234, 46.74500274658203, 115.01936340332031]","[0.20199833810329437, -0.2610974907875061, 0.03530766814947128]"
7,2019-03-08T20:48:39.783Z,106,101,65,"[-0.5429074764251709, 0.04366811737418175, 0.6858195066452026, 0.4826967716217041]","[85.52808380126953, 44.62923812866211, 124.85208892822266]","[-0.293398380279541, 0.04815459996461868, 0.5152623653411865]"
7,2019-03-08T20:48:40.788Z,106,101,65,"[-0.5943209528923035, 0.04201103001832962, 0.6434583067893982, 0.4806029796600342]","[75.86016082763672, 46.42397689819336, 114.88248443603516]","[-0.057094212621450424, 0.1552644520998001, 0.5483419895172119]"
7,2019-03-08T20:48:41.794Z,107,101,65,"[-0.5521506071090698, -0.06325552612543106, 0.6018698811531067, 0.573481559753418]","[66.67771911621094, 47.49323654174805, 124.45364379882812]","[-0.1153804212808609, -0.023665454238653183, 0.36230066418647766]"
7,2019-03-08T20:48:42.799Z,107,101,65,"[-0.46501240134239197, -0.17289958894252777, 0.6055771708488464, 0.6222102046012878]","[70.77139282226562, 51.11082077026367, 143.97279357910156]","[0.3611028790473938, -0.3717433512210846, 0.15495851635932922]"
7,2019-03-08T20:48:43.807Z,108,101,65,"[-0.4351063668727875, -0.19307661056518555, 0.6214085221290588, 0.622298538684845]","[75.80359649658203, 51.357757568359375, 151.12261962890625]","[0.1011071503162384, 0.22406037151813507, -0.08953442424535751]"
7,2019-03-08T20:48:44.815Z,108,101,65,"[-0.4263167381286621, -0.32340121269226074, 0.554029107093811, 0.6377440094947815]","[67.67774200439453, 62.236568450927734, 156.54454040527344]","[0.04565306752920151, 0.49563950300216675, 0.019155636429786682]"
7,2019-03-08T20:48:45.822Z,108,101,65,"[-0.5256507992744446, -0.09548294544219971, 0.6701147556304932, 0.5152868032455444]","[81.9326171875, 53.4074592590332, 136.04644775390625]","[0.2414867877960205, -0.043108318001031876, -0.0734604001045227]"
7,2019-03-08T20:48:46.829Z,108,101,65,"[-0.5840927362442017, 0.22874288260936737, 0.7055286765098572, 0.32975998520851135]","[97.7881088256836, 42.32444763183594, 106.7458724975586]","[-0.1695629060268402, -0.0078387800604105, 0.3865375518798828]"
7,2019-03-08T20:48:47.835Z,108,101,65,"[-0.6020964980125427, 0.3338950574398041, 0.6789065599441528, 0.25510773062705994]","[100.94938659667969, 40.32902908325195, 93.91036224365234]","[0.05735475942492485, -0.08970329165458679, 0.46035200357437134]"
7,2019-03-08T20:48:48.840Z,108,101,65,"[-0.7318093180656433, 0.3655107319355011, 0.561661958694458, 0.12406810373067856]","[81.4090347290039, 47.00075149536133, 60.2624397277832]","[0.22907701134681702, -0.09122129529714584, 0.22332069277763367]"
7,2019-03-08T20:48:49.847Z,108,101,65,"[-0.7519624829292297, 0.2713508605957031, 0.5647467970848083, 0.20489540696144104]","[71.42920684814453, 47.57320785522461, 65.65058135986328]","[0.06504708528518677, 0.2676938772201538, -0.12660831212997437]"
7,2019-03-08T20:48:50.853Z,108,100,65,"[-0.7412353157997131, 0.1392248272895813, 0.5645864009857178, 0.33530426025390625]","[61.042049407958984, 48.04050064086914, 78.12127685546875]","[0.20767955482006073, 0.16079509258270264, -0.39959073066711426]"
7,2019-03-08T20:48:51.859Z,108,98,64,"[-0.7035074234008789, 0.1216738373041153, 0.6183256506919861, 0.3285518288612366]","[70.39130401611328, 52.18935775756836, 88.18153381347656]","[0.2887212634086609, 0.07711826264858246, -0.22379721701145172]"
7,2019-03-08T20:48:52.865Z,108,98,64,"[-0.7396779656410217, 0.18735963106155396, 0.6016257405281067, 0.23626156151294708]","[69.8619613647461, 53.27231979370117, 74.03795623779297]","[0.22229741513729095, -0.0024406039156019688, -0.002617737976834178]"
7,2019-03-08T20:48:53.871Z,108,98,64,"[-0.7205938100814819, 0.2941213846206665, 0.6107998490333557, 0.14546723663806915]","[82.34730529785156, 52.627620697021484, 69.60558319091797]","[0.18730157613754272, 0.15357156097888947, 0.09552861005067825]"
7,2019-03-08T20:48:54.878Z,108,98,64,"[-0.6180825233459473, 0.2590128481388092, 0.687447726726532, 0.2798249423503876]","[96.42213439941406, 44.81682586669922, 98.24874877929688]","[-0.28203877806663513, -0.029993180185556412, 0.631927490234375]"
7,2019-03-08T20:48:55.884Z,108,98,64,"[-0.6250967383384705, 0.2261754870414734, 0.6771801710128784, 0.3154771029949188]","[91.5696792602539, 44.74074935913086, 99.41533660888672]","[0.19105958938598633, -0.23160086572170258, 0.41838210821151733]"
7,2019-03-08T20:48:56.890Z,108,98,64,"[-0.5674619674682617, 0.008122128434479237, 0.6516176462173462, 0.5033044815063477]","[77.23768615722656, 47.0005989074707, 121.4510498046875]","[0.06114453449845314, -0.15754424035549164, 0.20972320437431335]"
7,2019-03-08T20:48:57.896Z,108,98,64,"[-0.24013103544712067, -0.3349849283695221, 0.4848879873752594, 0.7713662385940552]","[62.524967193603516, 48.56142044067383, 176.0493927001953]","[0.05734393000602722, 0.210759699344635, -0.2686747908592224]"
7,2019-03-08T20:48:58.902Z,108,124,70,"[0.01454865001142025, -0.47094014286994934, 0.4067337214946747, 0.7826694250106812]","[70.87232971191406, 46.49765396118164, -143.8717803955078]","[0.20862016081809998, 0.13065806031227112, -0.20131538808345795]"
7,2019-03-08T20:48:59.908Z,108,125,70,"[0.30239757895469666, -0.5966808199882507, 0.28814852237701416, 0.6851994395256042]","[80.83840942382812, 40.04731369018555, -97.88793182373047]","[0.24753350019454956, -0.0070380037650465965, -0.17512230575084686]"
7,2019-03-08T20:49:00.913Z,107,126,71,"[0.40668773651123047, -0.6432746052742004, 0.292766273021698, 0.5788703560829163]","[89.93547058105469, 30.438711166381836, -79.41378021240234]","[0.09202335774898529, -0.5540215969085693, 0.17489178478717804]"
7,2019-03-08T20:49:01.919Z,106,126,71,"[0.4797841012477875, -0.6471691727638245, 0.13120058178901672, 0.5777246356010437]","[80.59900665283203, 38.453216552734375, -67.63017272949219]","[0.17810645699501038, -0.47521793842315674, 0.04567137360572815]"
7,2019-03-08T20:49:02.924Z,105,125,71,"[0.4116712808609009, -0.6030441522598267, 0.18162688612937927, 0.6586928963661194]","[74.30873107910156, 40.15823745727539, -85.02557373046875]","[0.34264644980430603, -0.26584023237228394, 0.054629988968372345]"
7,2019-03-08T20:49:03.931Z,105,124,70,"[0.4258732795715332, -0.6605616211891174, 0.15351027250289917, 0.5989364385604858]","[83.86920928955078, 41.339332580566406, -71.72650909423828]","[0.016681082546710968, -0.10289724171161652, 0.20820192992687225]"
7,2019-03-08T20:49:04.937Z,105,123,70,"[0.5023884773254395, -0.6276270747184753, 0.045305099338293076, 0.5929903984069824]","[73.08928680419922, 44.33339309692383, -65.85203552246094]","[0.6963788270950317, -0.47485247254371643, 0.01681533455848694]"
7,2019-03-08T20:49:05.943Z,105,123,70,"[0.6820124387741089, -0.6114766597747803, -0.2503126859664917, 0.3135266900062561]","[79.38677215576172, 46.45732116699219, -10.161527633666992]","[-0.3310799300670624, 0.0015669914428144693, 0.1603097915649414]"
7,2019-03-08T20:49:06.948Z,105,123,70,"[0.7537218928337097, -0.46095818281173706, -0.4678023159503937, 0.02412361465394497]","[78.45285034179688, 46.671024322509766, 35.13560485839844]","[0.11244365572929382, -0.2731049060821533, 0.1276995837688446]"
7,2019-03-08T20:49:07.955Z,105,123,70,"[0.7221754193305969, -0.47115257382392883, -0.506191611289978, 0.01574734039604664]","[86.24894714355469, 48.24138641357422, 43.00418472290039]","[-0.1873762607574463, 0.5845655798912048, 0.24928416311740875]"
7,2019-03-08T20:49:08.961Z,105,123,70,"[0.7138944268226624, -0.5226645469665527, -0.4544297754764557, 0.10329675674438477]","[86.43616485595703, 49.18368148803711, 30.0733699798584]","[0.4779393672943115, -0.1980350911617279, 0.2125641256570816]"
7,2019-03-08T20:49:09.967Z,105,123,70,"[0.7203114628791809, -0.5490783452987671, -0.42254388332366943, 0.03348366171121597]","[87.00250244140625, 40.20293426513672, 32.982730865478516]","[0.06207525357604027, -0.18503078818321228, 0.2570711672306061]"
7,2019-03-08T20:49:10.973Z,105,123,70,"[0.7678505778312683, -0.4939233958721161, -0.32882434129714966, 0.24149487912654877]","[63.7431640625, 48.033512115478516, -3.9476115703582764]","[-0.07624836266040802, 0.24918174743652344, 0.016423959285020828]"
7,2019-03-08T20:49:11.980Z,105,123,70,"[0.8103201389312744, -0.31079843640327454, -0.4886642396450043, 0.08940304815769196]","[51.663047790527344, 57.943138122558594, 17.416162490844727]","[0.1970030516386032, 0.10532685369253159, -0.29096925258636475]"
7,2019-03-08T20:49:12.986Z,105,123,70,"[0.6779454350471497, -0.5241754055023193, -0.45462146401405334, 0.24279530346393585]","[85.66765594482422, 60.569435119628906, 17.4561710357666]","[0.00911011639982462, 0.08530306816101074, 0.37014132738113403]"
7,2019-03-08T20:49:13.992Z,105,123,70,"[0.6567243933677673, -0.5687008500099182, -0.3790838122367859, 0.3187284469604492]","[82.58650207519531, 59.36486053466797, 1.4098081588745117]","[-0.29783278703689575, 0.3802412152290344, 0.6369203925132751]"
7,2019-03-08T20:49:14.999Z,105,123,70,"[0.7263307571411133, -0.5203586220741272, -0.4089233875274658, 0.18561312556266785]","[78.39885711669922, 51.9244499206543, 14.646986961364746]","[0.26465490460395813, -0.06848759204149246, 0.03960466757416725]"
7,2019-03-08T20:49:16.005Z,105,123,70,"[0.7560253739356995, -0.33018848299980164, -0.5559413433074951, -0.10163887590169907]","[75.02169799804688, 50.668487548828125, 55.25774002075195]","[0.13026830554008484, 0.21339988708496094, -0.09917496144771576]"
7,2019-03-08T20:49:17.012Z,105,123,70,"[0.7380653619766235, -0.25812312960624695, -0.5954198837280273, -0.1846812665462494]","[75.2965316772461, 51.58922576904297, 68.99176025390625]","[0.2230314016342163, 0.3529362082481384, -0.14630503952503204]"
7,2019-03-08T20:49:18.018Z,105,123,70,"[0.7090743780136108, -0.2861073315143585, -0.6022670269012451, -0.229413703083992]","[80.77044677734375, 46.28866958618164, 75.8193588256836]","[0.22792387008666992, -0.19366900622844696, -0.08988271653652191]"
7,2019-03-08T20:49:19.026Z,105,123,70,"[0.6771581768989563, -0.27966344356536865, -0.6475625038146973, -0.20954258739948273]","[89.5679931640625, 49.44672393798828, 83.50801849365234]","[0.3614754378795624, 0.035152558237314224, 0.21093983948230743]"
7,2019-03-08T20:49:20.033Z,105,123,70,"[0.6386957764625549, -0.39975178241729736, -0.6329618096351624, -0.17783589661121368]","[99.33020782470703, 41.78672790527344, 79.53229522705078]","[0.0007062868680804968, 0.026833605021238327, 0.40947794914245605]"
7,2019-03-08T20:49:21.041Z,105,123,70,"[0.657429575920105, -0.3720274567604065, -0.6249482035636902, -0.19703242182731628]","[94.50385284423828, 42.463165283203125, 78.9625244140625]","[0.0402287021279335, -0.08113323897123337, 0.2759202718734741]"
7,2019-03-08T20:49:22.046Z,105,123,70,"[0.6892640590667725, -0.08553571999073029, -0.6093646883964539, -0.38245704770088196]","[67.43260192871094, 50.76869583129883, 93.19032287597656]","[0.17023292183876038, 0.10709740221500397, -0.05927039682865143]"
7,2019-03-08T20:49:23.053Z,105,123,70,"[0.6564831137657166, -0.10856954008340836, -0.6487230062484741, -0.36932533979415894]","[77.7718505859375, 50.493865966796875, 100.36762237548828]","[0.298892080783844, -0.04814160615205765, -0.18777139484882355]"
7,2019-03-08T20:49:24.059Z,101,109,67,"[0.7303293347358704, -0.5755107402801514, -0.23074203729629517, 0.2866436839103699]","[71.93154907226562, 41.83353042602539, -11.857545852661133]","[0.09598652273416519, 0.023486381396651268, 0.0674198567867279]"
7,2019-03-08T20:49:25.066Z,101,108,67,"[0.49136605858802795, -0.5764365196228027, 0.08345864713191986, 0.6475454568862915]","[64.5167465209961, 41.64553451538086, -78.6207046508789]","[-0.11907966434955597, -0.003016821574419737, -0.10962164402008057]"
7,2019-03-08T20:49:26.072Z,100,107,67,"[0.556899905204773, -0.610723078250885, -0.09111952781677246, 0.5554971694946289]","[67.70272827148438, 51.26048278808594, -54.17914962768555]","[0.02417278289794922, 0.14966806769371033, 0.02754131145775318]"
7,2019-03-08T20:49:27.078Z,100,106,66,"[0.5124669671058655, -0.6510218381881714, 0.14142313599586487, 0.5418005585670471]","[82.20375061035156, 34.09029006958008, -63.238250732421875]","[0.012368941679596901, -0.26062947511672974, 0.21054048836231232]"
7,2019-03-08T20:49:28.085Z,99,105,66,"[0.5254794955253601, -0.5989699363708496, 0.020276246592402458, 0.6038999557495117]","[66.70014190673828, 44.597869873046875, -67.73526000976562]","[-0.0029580157715827227, 0.16035522520542145, 0.12879115343093872]"
7,2019-03-08T20:49:29.091Z,98,104,66,"[0.5185875296592712, -0.502135694026947, -0.07049628347158432, 0.6884454488754272]","[41.09759521484375, 49.86280059814453, -86.25125885009766]","[0.026104651391506195, 0.5580399036407471, -0.14954814314842224]"
7,2019-03-08T20:49:30.097Z,98,104,66,"[0.5280731320381165, -0.42619025707244873, -0.07438289374113083, 0.7307310104370117]","[28.62059211730957, 44.54106903076172, -96.3637924194336]","[0.2130330353975296, 0.3047764003276825, -0.44915783405303955]"
7,2019-03-08T20:49:31.104Z,97,104,66,"[0.4999789595603943, -0.5961334705352783, -0.02218286320567131, 0.6278167366981506]","[63.10214614868164, 50.41744613647461, -70.68975830078125]","[0.11351171135902405, 0.18083064258098602, -0.1994292140007019]"
7,2019-03-08T20:49:32.111Z,97,106,66,"[0.33773213624954224, -0.6294714212417603, 0.18918025493621826, 0.6737311482429504]","[78.69548797607422, 46.08789825439453, -88.29843139648438]","[0.02456030622124672, 0.02292875573039055, -0.05962354689836502]"
7,2019-03-08T20:49:33.117Z,97,107,67,"[0.4049361050128937, -0.6081206202507019, 0.17768549919128418, 0.6592752933502197]","[74.8168716430664, 41.142608642578125, -84.85237121582031]","[-0.03319200500845909, -0.1509116142988205, 0.124198779463768]"
7,2019-03-08T20:49:34.124Z,97,109,67,"[0.23465105891227722, -0.5063772797584534, 0.12190303206443787, 0.8207682967185974]","[43.73991012573242, 50.716957092285156, -126.5483169555664]","[0.28273776173591614, 0.2730873227119446, -0.23016974329948425]"
7,2019-03-08T20:49:35.130Z,97,111,67,"[-0.2899695932865143, -0.25215163826942444, 0.5680680871009827, 0.727760910987854]","[71.52198791503906, 44.143455505371094, 169.1094970703125]","[0.16360709071159363, 0.1174357458949089, 0.06263413280248642]"
7,2019-03-08T20:49:36.136Z,97,112,68,"[-0.6112013459205627, 0.019889624789357185, 0.5817152261734009, 0.5363251566886902]","[63.55681610107422, 43.61078643798828, 110.37419128417969]","[-0.06613864004611969, 0.06735283136367798, 0.05839550867676735]"
7,2019-03-08T20:49:37.143Z,97,112,68,"[-0.5564670562744141, -0.001090078498236835, 0.6209023594856262, 0.5521082878112793]","[71.50288391113281, 43.80667495727539, 121.83677673339844]","[0.026067886501550674, -0.17367568612098694, -0.0570596307516098]"
7,2019-03-08T20:49:38.149Z,97,113,68,"[-0.4270970821380615, 0.07436373084783554, 0.7019304037094116, 0.5651122331619263]","[89.76416015625, 31.033374786376953, 136.7499542236328]","[-0.3592188358306885, -0.26197972893714905, 0.25818192958831787]"
7,2019-03-08T20:49:39.155Z,96,113,68,"[-0.38921627402305603, -0.016981419175863266, 0.6906663775444031, 0.6092637777328491]","[86.86417388916016, 33.94036102294922, 147.08477783203125]","[-0.07360659539699554, -0.30686312913894653, 0.2910548746585846]"
7,2019-03-08T20:49:40.161Z,96,113,68,"[-0.48010197281837463, -0.16972091794013977, 0.5542463660240173, 0.6584131717681885]","[59.9452018737793, 49.08504867553711, 137.30911254882812]","[0.15570971369743347, 0.26346880197525024, -0.21582522988319397]"
7,2019-03-08T20:49:41.166Z,96,113,68,"[-0.46141210198402405, -0.23147834837436676, 0.5283039808273315, 0.6741005182266235]","[56.13573455810547, 53.0930061340332, 141.0520782470703]","[0.12716014683246613, 0.33127328753471375, -0.1828128695487976]"
7,2019-03-08T20:49:42.171Z,95,113,68,"[-0.4661824107170105, -0.1811118870973587, 0.572028398513794, 0.6501200199127197]","[64.03538513183594, 50.248779296875, 141.399658203125]","[0.3410860598087311, -0.024019498378038406, -0.27854830026626587]"
7,2019-03-08T20:49:43.176Z,95,113,68,"[-0.45648306608200073, -0.19734957814216614, 0.63377845287323, 0.59245365858078]","[78.2470932006836, 54.3369140625, 150.08749389648438]","[0.1775723099708557, 0.08020173758268356, 0.03945402055978775]"
7,2019-03-08T20:49:44.183Z,95,114,69,"[-0.4068426191806793, -0.11712493002414703, 0.7017511129379272, 0.5729802250862122]","[90.9977798461914, 44.84773635864258, 154.802734375]","[-0.07848352938890457, 0.10650242865085602, 0.33067989349365234]"
7,2019-03-08T20:49:45.188Z,95,114,69,"[-0.3547486960887909, -0.14397314190864563, 0.6857995986938477, 0.6189540028572083]","[88.62688446044922, 41.66688537597656, 161.12445068359375]","[0.13282445073127747, -0.22396990656852722, 0.23680809140205383]"
7,2019-03-08T20:49:46.193Z,95,115,69,"[-0.45277121663093567, -0.20266173779964447, 0.6161521077156067, 0.6117869019508362]","[74.46393585205078, 53.69953536987305, 149.07394409179688]","[0.12220746278762817, 0.14679467678070068, 0.3372287154197693]"
7,2019-03-08T20:49:47.199Z,95,115,69,"[-0.5636172294616699, -0.1347784399986267, 0.5793460011482239, 0.573174238204956]","[60.28068161010742, 53.8583984375, 123.82894134521484]","[-0.07002943009138107, 0.2124185562133789, 0.10814377665519714]"
7,2019-03-08T20:49:48.204Z,95,116,69,"[-0.6565397381782532, -0.07543612271547318, 0.5275805592536926, 0.5337824821472168]","[47.06028366088867, 50.650108337402344, 101.51107788085938]","[0.24224959313869476, 0.16930049657821655, -0.3033970296382904]"
7,2019-03-08T20:49:49.211Z,95,116,69,"[-0.6672589778900146, -0.05880500376224518, 0.5620720982551575, 0.4851623475551605]","[52.27235794067383, 53.81892013549805, 100.01024627685547]","[0.4113904535770416, 0.17152032256126404, -0.354172021150589]"
